name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Paracaedibacteraceae	1777752	F	191	0	191	0.00001
Candidatus Nucleicultricaceae	3399800	F	131	0	131	0.00001
Hyphomonadaceae	69657	F	826	21	847	0.00004
Kordiimonadaceae	1331809	F	529	1	530	0.00002
Temperatibacteraceae	1549128	F	185	0	185	0.00001
Emcibacteraceae	2066491	F	537	3	540	0.00002
Parvularculaceae	255474	F	450	8	458	0.00002
Candidatus Levibacteraceae	3457285	F	300	0	300	0.00001
Candidatus Puniceispirillaceae	3119833	F	104	0	104	0.00000
Sneathiellaceae	510685	F	401	1	402	0.00002
Minwuiaceae	2493628	F	219	4	223	0.00001
Radicibacteraceae	3462473	F	129	56	185	0.00001
Burkholderiaceae	119060	F	43689	1503	45192	0.00188
Comamonadaceae	80864	F	33332	3576	36908	0.00154
Oxalobacteraceae	75682	F	16282	349	16631	0.00069
Alcaligenaceae	506	F	16177	1001	17178	0.00072
Sphaerotilaceae	2975441	F	9439	3350	12789	0.00053
Sutterellaceae	995019	F	715	4	719	0.00003
Aquaspirillaceae	2897176	F	12976	1907	14883	0.00062
Chromobacteriaceae	1499392	F	12799	298	13097	0.00055
Neisseriaceae	481	F	8811	201	9012	0.00038
Chitinibacteraceae	2897177	F	2657	80	2737	0.00011
Gallionellaceae	90627	F	2465	56	2521	0.00011
Methylophilaceae	32011	F	1834	29	1863	0.00008
Nitrosomonadaceae	206379	F	1383	29	1412	0.00006
Sterolibacteriaceae	2008793	F	909	70	979	0.00004
Sulfuricellaceae	2772226	F	722	22	744	0.00003
Thiobacillaceae	2008790	F	366	30	396	0.00002
Usitatibacteraceae	2803844	F	257	1	258	0.00001
Zoogloeaceae	2008794	F	2984	263	3247	0.00014
Rhodocyclaceae	75787	F	1607	181	1788	0.00007
Azonexaceae	2008795	F	1358	38	1396	0.00006
Fluviibacteraceae	2808923	F	26	667	693	0.00003
Casimicrobiaceae	2705999	F	110	129	239	0.00001
Ferrovaceae	1442156	F	73	0	73	0.00000
Acidithiobacillaceae	225058	F	1171	3	1174	0.00005
Thermithiobacillaceae	225059	F	57	2	59	0.00000
Mariprofundaceae	580372	F	143	0	143	0.00001
Magnetococcaceae	1191479	F	127	0	127	0.00001
Hydrogenophilaceae	206349	F	49	1	50	0.00000
Bacteroidaceae	815	F	299299	82750	382049	0.01592
Tannerellaceae	2005525	F	69148	22801	91949	0.00383
Prevotellaceae	171552	F	42834	3546	46380	0.00193
Barnesiellaceae	2005519	F	24338	4849	29187	0.00122
Dysgonomonadaceae	2005520	F	22379	2027	24406	0.00102
Porphyromonadaceae	171551	F	17225	1862	19087	0.00080
Rikenellaceae	171550	F	15665	2692	18357	0.00077
Odoribacteraceae	1853231	F	9393	2114	11507	0.00048
Muribaculaceae	2005473	F	7067	316	7383	0.00031
Paludibacteraceae	2005523	F	4063	793	4856	0.00020
Salinivirgaceae	1970190	F	724	0	724	0.00003
Tenuifilaceae	2760872	F	691	9	700	0.00003
Prolixibacteraceae	1471398	F	13971	351	14322	0.00060
Marinifilaceae	1573805	F	6813	243	7056	0.00029
Marinilabiliaceae	558415	F	2177	930	3107	0.00013
Flavobacteriaceae	49546	F	209829	3407	213236	0.00889
Weeksellaceae	2762318	F	57779	5547	63326	0.00264
Blattabacteriaceae	39782	F	6263	74	6337	0.00026
Crocinitomicaceae	1853230	F	1476	14	1490	0.00006
Owenweeksiaceae	3024551	F	940	471	1411	0.00006
Ichthyobacteriaceae	1755828	F	346	0	346	0.00001
Parvicellaceae	2975259	F	304	5	309	0.00001
Sanyastnellaceae	3228945	F	283	0	283	0.00001
Hymenobacteraceae	1853232	F	14678	78	14756	0.00062
Cyclobacteriaceae	563798	F	14612	520	15132	0.00063
Spirosomataceae	2896860	F	7128	56	7184	0.00030
Flammeovirgaceae	200667	F	5478	202	5680	0.00024
Cytophagaceae	89373	F	5296	36	5332	0.00022
Bernardetiaceae	1937968	F	3391	12	3403	0.00014
Leadbetterellaceae	3141702	F	2909	48	2957	0.00012
Reichenbachiellaceae	2762302	F	2661	78	2739	0.00011
Marivirgaceae	2762301	F	2656	366	3022	0.00013
Fulvivirgaceae	2762286	F	1907	67	1974	0.00008
Persicobacteraceae	1853234	F	1901	38	1939	0.00008
Catalimonadaceae	1522127	F	1778	13	1791	0.00007
