name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Klebsiella	570	G	39626	27359	66985	0.00175
Citrobacter	544	G	30537	9461	39998	0.00104
Escherichia	561	G	9593	23790	33383	0.00087
Enterobacter	547	G	8482	3499	11981	0.00031
Candidatus Blochmanniella	203804	G	1920	12	1932	0.00005
Candidatus Westeberhardia	1699619	G	70	5	75	0.00000
Candidatus Williamhamiltonella	568987	G	344	331	675	0.00002
Candidatus Regiella	568988	G	145	37	182	0.00000
Candidatus Hartigia	1449912	G	646	7	653	0.00002
Symbiopectobacterium	801	G	272	2	274	0.00001
Candidatus Gullanella	1906661	G	184	2	186	0.00000
Candidatus Annandia	1302410	G	143	12	155	0.00000
Candidatus Purcelliella	472825	G	133	7	140	0.00000
Candidatus Tachikawaea	1682492	G	86	91	177	0.00000
Candidatus Mikella	1906660	G	48	1	49	0.00000
Candidatus Doolittlea	1906657	G	25	0	25	0.00000
Candidatus Hoaglandella	1906659	G	12	0	12	0.00000
Salmonella	590	G	2880	15084	17964	0.00047
Kosakonia	1330547	G	1898	43	1941	0.00005
Leclercia	83654	G	1220	243	1463	0.00004
Kluyvera	579	G	1020	75	1095	0.00003
Cronobacter	413496	G	915	37	952	0.00002
Candidatus Profftia	1177214	G	849	20	869	0.00002
Atlantibacter	1903434	G	820	36	856	0.00002
Buttiauxella	82976	G	784	14	798	0.00002
Cedecea	158483	G	762	17	779	0.00002
Lelliottia	1330545	G	521	27	548	0.00001
Siccibacter	1649298	G	467	9	476	0.00001
Phytobacter	447792	G	432	124	556	0.00001
Dryocola	3021684	G	389	8	397	0.00001
Superficieibacter	2303321	G	301	6	307	0.00001
Pluralibacter	1330546	G	273	10	283	0.00001
Yokenella	158876	G	233	14	247	0.00001
Candidatus Gillettellia	1177217	G	224	0	224	0.00001
Jejuibacter	2815296	G	202	4	206	0.00001
Pseudocitrobacter	1504576	G	190	14	204	0.00001
Pseudescherichia	2055880	G	188	21	209	0.00001
Candidatus Riesia	401618	G	173	0	173	0.00000
Shigella	620	G	166	1059	1225	0.00003
Candidatus Curculioniphilus	690591	G	161	0	161	0.00000
Candidatus Schneideria	1081630	G	138	0	138	0.00000
Franconibacter	1649295	G	121	0	121	0.00000
Mangrovibacter	451512	G	121	20	141	0.00000
Trabulsiella	158851	G	120	9	129	0.00000
Candidatus Ishikawella	409304	G	104	0	104	0.00000
Shimwellia	1335483	G	71	1	72	0.00000
Scandinavium	2726810	G	68	1	69	0.00000
Candidatus Moranella	1048757	G	35	0	35	0.00000
Candidatus Psyllophila	3682497	G	16	0	16	0.00000
Providencia	586	G	12578	9686	22264	0.00058
Proteus	583	G	5835	657	6492	0.00017
Morganella	581	G	5395	645	6040	0.00016
Xenorhabdus	626	G	3613	27	3640	0.00009
Arsenophonus	637	G	2168	34	2202	0.00006
Photorhabdus	29487	G	1873	5	1878	0.00005
Moellerella	158848	G	514	82	596	0.00002
Buchnera	32199	G	10215	1105	11320	0.00030
Pantoea	53335	G	8053	170	8223	0.00021
Erwinia	551	G	4762	92	4854	0.00013
Mixta	2100764	G	601	25	626	0.00002
Tatumella	82986	G	396	6	402	0.00001
Paramixta	3231896	G	290	5	295	0.00001
Winslowiella	2997349	G	238	7	245	0.00001
Wigglesworthia	51228	G	161	2	163	0.00000
Duffyella	3026546	G	92	2	94	0.00000
Serratia	613	G	6994	374	7368	0.00019
Yersinia	629	G	4918	729	5647	0.00015
Rahnella	34037	G	1258	23	1281	0.00003
Rouxiella	1565532	G	579	7	586	0.00002
Gibbsiella	929812	G	463	8	471	0.00001
Candidatus Fukatsuia	1927833	G	340	6	346	0.00001
Chania	1745211	G	218	3	221	0.00001
Chimaeribacter	2716544	G	120	2	122	0.00000
Ewingella	41201	G	92	1	93	0.00000
Nissabacter	1964366	G	75	0	75	0.00000
Pectobacterium	122277	G	3989	67	4056	0.00011
