name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Robiginitomaculaceae	2800062	F	237	1	238	0.00001
Hyphomonadaceae	69657	F	850	18	868	0.00002
Kordiimonadaceae	1331809	F	555	1	556	0.00001
Temperatibacteraceae	1549128	F	293	0	293	0.00001
Emcibacteraceae	2066491	F	688	4	692	0.00002
Candidatus Levibacteraceae	3457285	F	411	1	412	0.00001
Candidatus Puniceispirillaceae	3119833	F	125	0	125	0.00000
Parvularculaceae	255474	F	387	8	395	0.00001
Sneathiellaceae	510685	F	369	1	370	0.00001
Minwuiaceae	2493628	F	248	78	326	0.00001
Radicibacteraceae	3462473	F	60	0	60	0.00000
Burkholderiaceae	119060	F	45800	1840	47640	0.00124
Comamonadaceae	80864	F	35855	3669	39524	0.00103
Oxalobacteraceae	75682	F	19275	478	19753	0.00052
Alcaligenaceae	506	F	18888	1677	20565	0.00054
Sphaerotilaceae	2975441	F	9601	3717	13318	0.00035
Sutterellaceae	995019	F	843	16	859	0.00002
Aquaspirillaceae	2897176	F	13093	1688	14781	0.00039
Chromobacteriaceae	1499392	F	12783	298	13081	0.00034
Neisseriaceae	481	F	11053	250	11303	0.00029
Chitinibacteraceae	2897177	F	3124	86	3210	0.00008
Gallionellaceae	90627	F	3859	67	3926	0.00010
Methylophilaceae	32011	F	2602	36	2638	0.00007
Nitrosomonadaceae	206379	F	1557	34	1591	0.00004
Sterolibacteriaceae	2008793	F	961	80	1041	0.00003
Sulfuricellaceae	2772226	F	846	21	867	0.00002
Thiobacillaceae	2008790	F	644	63	707	0.00002
Usitatibacteraceae	2803844	F	329	1	330	0.00001
Zoogloeaceae	2008794	F	2962	237	3199	0.00008
Rhodocyclaceae	75787	F	1732	180	1912	0.00005
Azonexaceae	2008795	F	1504	61	1565	0.00004
Fluviibacteraceae	2808923	F	13	1712	1725	0.00005
Casimicrobiaceae	2705999	F	88	102	190	0.00000
Ferrovaceae	1442156	F	92	0	92	0.00000
Acidithiobacillaceae	225058	F	1484	6	1490	0.00004
Thermithiobacillaceae	225059	F	49	3	52	0.00000
Mariprofundaceae	580372	F	145	0	145	0.00000
Magnetococcaceae	1191479	F	145	0	145	0.00000
Hydrogenophilaceae	206349	F	43	0	43	0.00000
Bacteroidaceae	815	F	304210	80961	385171	0.01005
Tannerellaceae	2005525	F	76624	23003	99627	0.00260
Prevotellaceae	171552	F	46039	3598	49637	0.00130
Dysgonomonadaceae	2005520	F	23437	2194	25631	0.00067
Barnesiellaceae	2005519	F	22466	4537	27003	0.00070
Porphyromonadaceae	171551	F	17332	1861	19193	0.00050
Rikenellaceae	171550	F	14598	2513	17111	0.00045
Odoribacteraceae	1853231	F	9661	2152	11813	0.00031
Muribaculaceae	2005473	F	7323	318	7641	0.00020
Paludibacteraceae	2005523	F	4047	863	4910	0.00013
Salinivirgaceae	1970190	F	848	1	849	0.00002
Tenuifilaceae	2760872	F	706	10	716	0.00002
Prolixibacteraceae	1471398	F	15473	387	15860	0.00041
Marinifilaceae	1573805	F	8587	273	8860	0.00023
Marinilabiliaceae	558415	F	2831	1139	3970	0.00010
Flavobacteriaceae	49546	F	278575	3822	282397	0.00737
Weeksellaceae	2762318	F	73936	6914	80850	0.00211
Blattabacteriaceae	39782	F	7572	174	7746	0.00020
Crocinitomicaceae	1853230	F	1928	16	1944	0.00005
Owenweeksiaceae	3024551	F	1085	1016	2101	0.00005
Parvicellaceae	2975259	F	420	6	426	0.00001
Ichthyobacteriaceae	1755828	F	401	0	401	0.00001
Sanyastnellaceae	3228945	F	289	0	289	0.00001
Hymenobacteraceae	1853232	F	16382	73	16455	0.00043
Cyclobacteriaceae	563798	F	15664	483	16147	0.00042
Spirosomataceae	2896860	F	8446	56	8502	0.00022
Flammeovirgaceae	200667	F	6681	207	6888	0.00018
Cytophagaceae	89373	F	6469	32	6501	0.00017
Bernardetiaceae	1937968	F	4292	20	4312	0.00011
Reichenbachiellaceae	2762302	F	3701	82	3783	0.00010
Marivirgaceae	2762301	F	3548	421	3969	0.00010
Leadbetterellaceae	3141702	F	3519	48	3567	0.00009
Fulvivirgaceae	2762286	F	2438	72	2510	0.00007
Persicobacteraceae	1853234	F	2201	36	2237	0.00006
Catalimonadaceae	1522127	F	1988	10	1998	0.00005
Roseivirgaceae	2762306	F	1773	52	1825	0.00005
Rhodocytophagaceae	3078917	F	945	3	948	0.00002
Amoebophilaceae	1501348	F	933	10	943	0.00002
Flectobacillaceae	3141701	F	922	7	929	0.00002
Mangrovivirgaceae	2858885	F	677	4	681	0.00002
Sphingobacteriaceae	84566	F	71310	2961	74271	0.00194
Aurantibacillaceae	3088888	F	406	1	407	0.00001
Chitinophagaceae	563835	F	31138	187	31325	0.00082
Saprospiraceae	89374	F	2304	5	2309	0.00006
Haliscomenobacteraceae	1937961	F	1062	1	1063	0.00003
Lewinellaceae	1937960	F	538	618	1156	0.00003
Chlorobiaceae	191412	F	1597	2	1599	0.00004
Chloroherpetonaceae	2968741	F	184	0	184	0.00000
Ignavibacteriaceae	795749	F	1036	1	1037	0.00003
Melioribacteraceae	1334117	F	228	0	228	0.00001
Rubricoccaceae	1853227	F	527	2	529	0.00001
Rhodothermaceae	563843	F	436	2	438	0.00001
Salinibacteraceae	1853225	F	247	0	247	0.00001
Balneolaceae	1813606	F	559	1	560	0.00001
Cyclonatronaceae	3024158	F	81	7	88	0.00000
Gemmatimonadaceae	219687	F	563	2	565	0.00001
Candidatus Palauibacteraceae	3056649	F	486	1	487	0.00001
Gaopeijiaceae	3381668	F	46	0	46	0.00000
Candidatus Cloacimonadaceae	3039865	F	317	0	317	0.00001
Fibrobacteraceae	204431	F	161	7	168	0.00000
Fidelibacteraceae	3377527	F	148	0	148	0.00000
Arcobacteraceae	2808963	F	28857	3461	32318	0.00084
Campylobacteraceae	72294	F	22888	808	23696	0.00062
Helicobacteraceae	72293	F	10098	116	10214	0.00027
Sulfurimonadaceae	2771471	F	6304	30	6334	0.00017
Sulfurospirillaceae	2932623	F	2353	13	2366	0.00006
Sulfurovaceae	2771472	F	1107	17	1124	0.00003
Hydrogenimonadaceae	292630	F	612	14	626	0.00002
Nitratiruptoraceae	2795691	F	1589	46	1635	0.00004
Nautiliaceae	224467	F	1587	29	1616	0.00004
Hippeaceae	3048035	F	260	5	265	0.00001
Desulfovibrionaceae	194924	F	40399	159	40558	0.00106
Desulfomicrobiaceae	213116	F	411	1	412	0.00001
Desulfohalobiaceae	213117	F	35	0	35	0.00000
Desulfosarcinaceae	3031624	F	1714	5	1719	0.00004
Desulfococcaceae	2931039	F	1704	4	1708	0.00004
Desulfobacteraceae	213119	F	1259	2	1261	0.00003
Desulfolunaceae	3031622	F	222	0	222	0.00001
Desulfatibacillaceae	3031627	F	210	0	210	0.00001
Desulfosudaceae	2904715	F	195	0	195	0.00001
Geobacteraceae	213422	F	3260	52	3312	0.00009
Desulfuromonadaceae	213421	F	858	34	892	0.00002
Geoalkalibacteraceae	3031665	F	503	27	530	0.00001
Syntrophotaleaceae	2812024	F	358	2	360	0.00001
Desulfocapsaceae	2886822	F	1802	13	1815	0.00005
Desulfobulbaceae	213121	F	1051	12	1063	0.00003
Thiovibrionaceae	3072124	F	56	6	62	0.00000
Thermodesulfobacteriaceae	188711	F	1176	4	1180	0.00003
Thermodesulfatatoraceae	3031464	F	93	0	93	0.00000
Syntrophaceae	213468	F	533	3	536	0.00001
Desulfarculaceae	453228	F	460	8	468	0.00001
Candidatus Desulfofervidaceae	1902584	F	380	0	380	0.00001
Syntrophobacteraceae	213465	F	193	3	196	0.00001
Desulfomonilaceae	3031658	F	176	0	176	0.00000
Dissulfuribacteraceae	3031471	F	169	0	169	0.00000
Desulfobaccaceae	3031656	F	85	0	85	0.00000
Planctomycetaceae	126	F	7881	34	7915	0.00021
Pirellulaceae	2691357	F	3743	10	3753	0.00010
Lacipirellulaceae	2691359	F	843	5	848	0.00002
Thermoguttaceae	2691358	F	76	0	76	0.00000
Isosphaeraceae	1763524	F	2231	1	2232	0.00006
Gemmataceae	1914233	F	1707	604	2311	0.00006
Kolteriaceae	3444226	F	44	0	44	0.00000
Candidatus Uabimicrobiaceae	2897348	F	1702	0	1702	0.00004
Phycisphaeraceae	666507	F	667	3	670	0.00002
Sedimentisphaeraceae	2483367	F	496	13	509	0.00001
Anaerohalosphaeraceae	2690158	F	125	0	125	0.00000
Tepidisphaeraceae	1771355	F	172	171	343	0.00001
Candidatus Brocadiaceae	1127830	F	556	0	556	0.00001
Akkermansiaceae	1647988	F	6533	52	6585	0.00017
Verrucomicrobiaceae	203557	F	1765	1	1766	0.00005
Fontisphaeraceae	3050006	F	222	0	222	0.00001
Opitutaceae	134623	F	2006	5	2011	0.00005
Alterococcaceae	3056375	F	189	1	190	0.00000
Coraliomargaritaceae	3056371	F	433	1	434	0.00001
Cerasicoccaceae	3056374	F	372	153	525	0.00001
Methylacidiphilaceae	717964	F	670	195	865	0.00002
Chlamydiaceae	809	F	2576	15	2591	0.00007
Parachlamydiaceae	92713	F	1006	0	1006	0.00003
Candidatus Rhabdochlamydiaceae	689704	F	494	0	494	0.00001
Simkaniaceae	92712	F	443	0	443	0.00001
Waddliaceae	92714	F	221	0	221	0.00001
Kiritimatiellaceae	1921783	F	404	53	457	0.00001
Tichowtungiaceae	2907186	F	112	0	112	0.00000
Lentisphaeraceae	566277	F	373	29	402	0.00001
Borreliaceae	1643685	F	8483	45	8528	0.00022
Treponemataceae	2845253	F	7128	65	7193	0.00019
