name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Christiangramia salexigens	1913577	S	551	29	580	0.00001
Winogradskyella sp.	1883156	S	778	46	824	0.00002
Winogradskyella sp. PG-2	754409	S	648	119	767	0.00002
Winogradskyella sp. PC-19	754417	S	553	223	776	0.00002
Winogradskyella sp. J14-2	1936080	S	472	145	617	0.00002
Winogradskyella sp. MH6	2929510	S	458	233	691	0.00002
Winogradskyella sp. HB-48	3416808	S	420	160	580	0.00001
Winogradskyella sp. PC D3.3	3479081	S	394	162	556	0.00001
Winogradskyella sp. HaHa_3_26	2749995	S	324	189	513	0.00001
Winogradskyella sp. R77965	3093872	S	317	58	375	0.00001
Winogradskyella sp. MIT101101	3098297	S	303	375	678	0.00002
Winogradskyella sediminis	1382466	S	1050	333	1383	0.00003
Winogradskyella forsetii	2686077	S	974	337	1311	0.00003
Winogradskyella helgolandensis	2697010	S	644	164	808	0.00002
Winogradskyella schleiferi	2686078	S	454	252	706	0.00002
Winogradskyella ouciana	2608631	S	158	196	354	0.00001
Aquimarina sp. AD10	1714849	S	985	61	1046	0.00003
Aquimarina sp. TRL1	2736252	S	871	128	999	0.00003
Aquimarina sp. ERC-38	2949996	S	839	38	877	0.00002
Aquimarina sp. BL5	1714860	S	741	62	803	0.00002
Aquimarina sp. Aq107	1191912	S	473	323	796	0.00002
Aquimarina sp. AD1	1714848	S	291	189	480	0.00001
Aquimarina sp. LLG6339-5	3160830	S	236	147	383	0.00001
Aquimarina muelleri	279356	S	1179	118	1297	0.00003
Aquimarina macrocephali	666563	S	1107	78	1185	0.00003
Aquimarina besae	3342247	S	988	92	1080	0.00003
Aquimarina rhodophyticola	3342246	S	735	78	813	0.00002
Myroides odoratus	256	S	1660	107	1767	0.00004
Myroides fluvii	2572594	S	1500	146	1646	0.00004
Myroides sp. JBRI-B21084	3119977	S	1252	449	1701	0.00004
Myroides sp. ZB35	1458492	S	43	125	168	0.00000
Myroides sp. A21	1583100	S	33	100	133	0.00000
Myroides albus	2562892	S	1046	259	1305	0.00003
Myroides phaeus	702745	S	860	228	1088	0.00003
