name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Superficieibacter	2303321	G	1876	111	1987	0.00006
Mangrovibacter	451512	G	1541	881	2422	0.00008
Jejuibacter	2815296	G	1303	30	1333	0.00004
Yokenella	158876	G	1163	235	1398	0.00004
Pseudescherichia	2055880	G	1113	467	1580	0.00005
Trabulsiella	158851	G	1033	326	1359	0.00004
Shimwellia	1335483	G	998	45	1043	0.00003
Candidatus Profftia	1177214	G	359	28	387	0.00001
Shigella	620	G	350	4484	4834	0.00015
Candidatus Riesia	401618	G	235	3	238	0.00001
Candidatus Schneideria	1081630	G	187	2	189	0.00001
Candidatus Ishikawella	409304	G	161	2	163	0.00001
Candidatus Curculioniphilus	690591	G	118	0	118	0.00000
Candidatus Gillettellia	1177217	G	84	0	84	0.00000
Candidatus Moranella	1048757	G	77	0	77	0.00000
Candidatus Psyllophila	3682497	G	19	1	20	0.00000
Hafnia	568	G	390917	49090	440007	0.01369
Edwardsiella	635	G	2572	436	3008	0.00009
Obesumbacterium	82982	G	191	46	237	0.00001
Pantoea	53335	G	33015	2135	35150	0.00109
Erwinia	551	G	12873	1144	14017	0.00044
Buchnera	32199	G	11806	2298	14104	0.00044
Mixta	2100764	G	1710	253	1963	0.00006
Tatumella	82986	G	1214	64	1278	0.00004
Winslowiella	2997349	G	836	29	865	0.00003
Duffyella	3026546	G	674	69	743	0.00002
Paramixta	3231896	G	610	35	645	0.00002
Wigglesworthia	51228	G	45	1	46	0.00000
Serratia	613	G	23293	3607	26900	0.00084
Yersinia	629	G	19513	3232	22745	0.00071
Rahnella	34037	G	5787	393	6180	0.00019
Rouxiella	1565532	G	1719	101	1820	0.00006
Gibbsiella	929812	G	1069	66	1135	0.00004
Chania	1745211	G	913	55	968	0.00003
Ewingella	41201	G	705	45	750	0.00002
Candidatus Fukatsuia	1927833	G	671	19	690	0.00002
Nissabacter	1964366	G	584	28	612	0.00002
Chimaeribacter	2716544	G	513	56	569	0.00002
Providencia	586	G	10727	6277	17004	0.00053
Proteus	583	G	6267	2379	8646	0.00027
Xenorhabdus	626	G	5533	127	5660	0.00018
Photorhabdus	29487	G	3363	33	3396	0.00011
Morganella	581	G	2874	1017	3891	0.00012
Arsenophonus	637	G	2173	38	2211	0.00007
Moellerella	158848	G	561	332	893	0.00003
Pectobacterium	122277	G	12369	577	12946	0.00040
Dickeya	204037	G	8712	430	9142	0.00028
Brenneria	71655	G	2735	336	3071	0.00010
Lonsdalea	1082702	G	579	29	608	0.00002
Musicola	2884243	G	415	0	415	0.00001
Prodigiosinella	3059405	G	109	161	270	0.00001
Sodalis	84565	G	4344	52	4396	0.00014
Limnobaculum	2172100	G	1104	59	1163	0.00004
Leminorella	82980	G	1044	34	1078	0.00003
Pragia	82984	G	646	38	684	0.00002
Gallaecimonas	745410	G	1155	132	1287	0.00004
Pseudomonas	286	G	133073	30375	163448	0.00509
Stutzerimonas	2901164	G	7532	2158	9690	0.00030
Halopseudomonas	2901189	G	4408	569	4977	0.00015
Entomomonas	2758906	G	1972	24	1996	0.00006
Metapseudomonas	3236656	G	1797	428	2225	0.00007
Ectopseudomonas	3236654	G	1555	1322	2877	0.00009
Azotobacter	352	G	990	154	1144	0.00004
Azorhizophilus	157913	G	83	79	162	0.00001
Aquipseudomonas	3236652	G	959	367	1326	0.00004
Thiopseudomonas	1654787	G	645	54	699	0.00002
Permianibacter	1649479	G	271	1	272	0.00001
Denitrificimonas	2901261	G	271	55	326	0.00001
Phytopseudomonas	3236657	G	264	53	317	0.00001
Geopseudomonas	3236655	G	239	49	288	0.00001
Marinobacter	2742	G	8968	541	9509	0.00030
Candidatus Njordibacter	3457297	G	743	11	754	0.00002
Ketobacter	2025617	G	538	10	548	0.00002
Pseudohongiella	1524249	G	252	1	253	0.00001
Shewanella	22	G	23095	1635	24730	0.00077
Parashewanella	2547964	G	685	10	695	0.00002
Psychrobium	1573826	G	378	9	387	0.00001
Alteromonas	226	G	9030	777	9807	0.00031
Salinimonas	288793	G	1150	123	1273	0.00004
Agarivorans	261825	G	2578	43	2621	0.00008
Paraglaciecola	1621534	G	2281	119	2400	0.00007
Catenovulum	1172191	G	1794	38	1832	0.00006
Alkalimarinus	1858563	G	1071	19	1090	0.00003
Alishewanella	111142	G	991	85	1076	0.00003
Neptunicella	2125985	G	714	41	755	0.00002
Saccharobesus	2894574	G	621	8	629	0.00002
Lacimicrobium	1751872	G	496	16	512	0.00002
Planctobacterium	2200736	G	471	21	492	0.00002
Paraneptunicella	2905123	G	380	10	390	0.00001
Ningiella	2751156	G	369	11	380	0.00001
Aliiglaciecola	1406885	G	287	35	322	0.00001
Halioxenophilus	2108524	G	265	21	286	0.00001
Brumicola	3160924	G	225	11	236	0.00001
