name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clostridium formicaceticum	1497	S	2460	61	2521	0.00006
Clostridium tyrobutyricum	1519	S	2438	42	2480	0.00006
Clostridium novyi	1542	S	2099	517	2616	0.00006
Clostridium acetobutylicum	1488	S	2083	9	2092	0.00005
Clostridium cochlearium	1494	S	1904	262	2166	0.00005
Clostridium caseinilyticum	3350403	S	1706	203	1909	0.00005
Clostridium carboxidivorans	217159	S	1614	255	1869	0.00005
Clostridium aceticum	84022	S	1587	20	1607	0.00004
Clostridium sporogenes	1509	S	1373	10702	12075	0.00030
Clostridium scatologenes	1548	S	919	284	1203	0.00003
Clostridium drakei	332101	S	645	190	835	0.00002
Clostridium ljungdahlii	1538	S	187	580	767	0.00002
Clostridium diolis	223919	S	105	777	882	0.00002
Clostridium autoethanogenum	84023	S	56	248	304	0.00001
Clostridium haemolyticum	84025	S	16	1	17	0.00000
Lactonifactor longoviformis	341220	S	154944	17411	172355	0.00425
Proteiniclasticum sp. QWL-01	3036945	S	8236	718	8954	0.00022
Haloimpatiens sp. FM7330	3298610	S	3032	70	3102	0.00008
Haloimpatiens sp. FM7315	3298609	S	2067	102	2169	0.00005
Haloimpatiens lingqiaonensis	1380675	S	2211	797	3008	0.00007
Crassaminicella indica	2855394	S	2068	194	2262	0.00006
Crassaminicella thermophila	2599308	S	1725	92	1817	0.00004
Crassaminicella profunda	1286698	S	1350	32	1382	0.00003
Caloramator sp. Dgby_cultured_2	3029174	S	1864	188	2052	0.00005
Caloramator sp. E03	2576307	S	1739	12	1751	0.00004
Caloramator sp. mosi_1	3023090	S	1000	117	1117	0.00003
Wukongibacter sp. M2B1	3088895	S	2122	80	2202	0.00005
Wukongibacter baidiensis	1723361	S	1609	63	1672	0.00004
Oceanirhabdus sp. W0125-5	2999116	S	2952	38	2990	0.00007
Candidatus Sarcina troglodytae	2726954	S	2381	192	2573	0.00006
Hathewaya histolytica	1498	S	1438	95	1533	0.00004
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	676	28	704	0.00002
Candidatus Arthromitus sp. SFB-mouse	49118	S	38	0	38	0.00000
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	S	21	360	381	0.00001
Agathobaculum sp. NTUH-O15-33	3079302	S	354256	1039	355295	0.00876
Agathobaculum massiliense	3014267	S	4566	27029	31595	0.00078
Butyricicoccus porcorum	1945634	S	24507	3144	27651	0.00068
Butyricicoccus sp. GAM44	2109686	S	220	0	220	0.00001
Intestinibacillus sp. NTUH-41-i26	3079303	S	4812	28618	33430	0.00082
Eubacterium maltosivorans	2041044	S	145612	21503	167115	0.00412
Eubacterium limosum	1736	S	34707	7077	41784	0.00103
Eubacterium ramulus	39490	S	26621	6750	33371	0.00082
Eubacterium callanderi	53442	S	19890	6649	26539	0.00065
Eubacterium ventriosum	39496	S	10774	1837	12611	0.00031
Eubacterium sp. MSJ-33	2841528	S	9977	1366	11343	0.00028
Eubacterium sp. F2	3381348	S	7468	269	7737	0.00019
Acetobacterium wieringae	52694	S	6221	432	6653	0.00016
Acetobacterium malicum	52692	S	3410	187	3597	0.00009
Acetobacterium woodii	33952	S	3343	34	3377	0.00008
Acetobacterium carbinolicum	52690	S	1297	2834	4131	0.00010
Acetobacterium sp. KB-1	2184575	S	358	1788	2146	0.00005
Pseudoramibacter alactolyticus	113287	S	7499	91	7590	0.00019
Anaerofustis stercorihominis	214853	S	5528	520	6048	0.00015
Alkalibacter rhizosphaerae	2815577	S	3387	8	3395	0.00008
Intestinimonas butyriciproducens	1297617	S	108583	9444	118027	0.00291
Flintibacter sp. KGMB00164	2610895	S	32133	2119	34252	0.00084
Proteiniborus sp. MB09-C3	3050072	S	8034	499	8533	0.00021
Thermaerobacter sp. PB12/4term	2293838	S	1130	38	1168	0.00003
Thermaerobacter sp. FW80	2546351	S	117	341	458	0.00001
Thermaerobacter marianensis	73919	S	1002	11	1013	0.00002
Thermaerobacter composti	554949	S	310	926	1236	0.00003
Sulfobacillus thermotolerans	338644	S	270	0	270	0.00001
Levyella massiliensis	938289	S	1534	169	1703	0.00004
Carboxydocella thermautotrophica	178899	S	1128	7	1135	0.00003
Fusibacter sp. JL216-2	3071453	S	953	3	956	0.00002
Fenollaria massiliensis	938288	S	454	120	574	0.00001
Fenollaria sporofastidiosus	2811778	S	284	147	431	0.00001
Caproiciproducens sp. R1	3435000	S	8851	2209	11060	0.00027
Caproiciproducens sp. CPB-2	3030017	S	3416	7991	11407	0.00028
Caproiciproducens sp. R2	3435187	S	2892	7641	10533	0.00026
Caproiciproducens sp. NJN-50	2507162	S	849	4535	5384	0.00013
Acutalibacter muris	1796620	S	24355	623	24978	0.00062
Caproicibacter fermentans	2576756	S	11179	676	11855	0.00029
Caproicibacter sp. BJN0012	3110227	S	2025	9992	12017	0.00030
Desulfitobacterium hafniense	49338	S	6750	100	6850	0.00017
Desulfitobacterium dehalogenans	36854	S	3277	35	3312	0.00008
Desulfitobacterium metallireducens	142877	S	1509	40	1549	0.00004
Desulfitobacterium dichloroeliminans	233055	S	1437	330	1767	0.00004
Desulfitobacterium sp. AusDCA	3240383	S	1372	1065	2437	0.00006
